Date,Price,,,,
"May 09, 2008",41.565,,,,
"May 12, 2008",42.04,,,,
"May 13, 2008",42.09,,,,
"May 14, 2008",42.35,,,,
"May 15, 2008",42.705,,,,
"May 16, 2008",42.41,,,,
"May 19, 2008",42.39,,,,
"May 20, 2008",42.51,,,,
"May 21, 2008",42.74,,,,
"May 22, 2008",42.84,,,,
"May 23, 2008",42.55,,,,
"May 26, 2008",42.62,,,,
"May 27, 2008",42.87,,,,
"May 28, 2008",42.64,,,,
"May 29, 2008",42.54,,,,
"May 30, 2008",42.16,,,,
"Nov 03, 2008",48.515,,,,
"Nov 04, 2008",47.31,,,,
"Nov 05, 2008",47.325,,,,
"Nov 06, 2008",47.635,,,,
"Nov 07, 2008",47.49,,,,
"Nov 10, 2008",47.31,,,,
"Nov 11, 2008",47.95,,,,
"Nov 12, 2008",49.225,,,,
"Nov 13, 2008",49.01,,,,
"Nov 14, 2008",48.79,,,,
"Nov 17, 2008",49.075,,,,
"Nov 18, 2008",49.535,,,,
"Nov 19, 2008",49.86,,,,
"Nov 20, 2008",50.2,,,,
"Nov 21, 2008",49.555,,,,
"Nov 24, 2008",49.965,,,,
"Nov 25, 2008",49.765,,,,
"Nov 26, 2008",49.35,,,,
"Nov 27, 2008",48.805,,,,
"Nov 28, 2008",49.575,,,,
"Oct 01, 2008",46.48,,,,
"Oct 02, 2008",46.22,,,,
"Oct 03, 2008",46.8,,,,
"Oct 06, 2008",47.79,,,,
"Oct 07, 2008",47.91,,,,
"Oct 08, 2008",47.86,,,,
"Oct 09, 2008",47.98,,,,
"Oct 10, 2008",48.365,,,,
"Oct 13, 2008",48.11,,,,
"Oct 14, 2008",47.94,,,,
"Oct 15, 2008",48.38,,,,
"Oct 16, 2008",48.69,,,,
"Oct 17, 2008",48.715,,,,
"Oct 20, 2008",48.73,,,,
"Oct 21, 2008",48.85,,,,
"Oct 22, 2008",49.315,,,,
"Oct 23, 2008",49.68,,,,
"Oct 24, 2008",49.77,,,,
"Oct 27, 2008",49.785,,,,
"Oct 28, 2008",49.58,,,,
"Oct 29, 2008",49.38,,,,
"Oct 30, 2008",49.21,,,,
"Oct 31, 2008",49.325,,,,
"Sep 01, 2008",44.175,,,,
"Sep 02, 2008",44.365,,,,
"Sep 03, 2008",43.96,,,,
"Sep 04, 2008",44.345,,,,
"Sep 05, 2008",44.665,,,,
"Sep 08, 2008",44.51,,,,
"Sep 09, 2008",44.74,,,,
"Sep 10, 2008",45.065,,,,
"Sep 11, 2008",45.575,,,,
"Sep 12, 2008",45.71,,,,
"Sep 15, 2008",45.635,,,,
"Sep 16, 2008",46.835,,,,
"Sep 17, 2008",46.34,,,,
"Sep 18, 2008",46.37,,,,
"Sep 19, 2008",45.81,,,,
"Sep 22, 2008",45.46,,,,
"Sep 23, 2008",45.615,,,,
"Sep 24, 2008",45.85,,,,
"Sep 25, 2008",46.07,,,,
"Sep 26, 2008",46.52,,,,
"Sep 29, 2008",46.5,,,,
"Sep 30, 2008",46.815,,,,
"Apr 01, 2009",50.65,,,,
"Apr 02, 2009",50.01,,,,
"Apr 03, 2009",49.9,,,,
"Apr 06, 2009",50.01,,,,
"Apr 07, 2009",49.97,,,,
"Apr 08, 2009",50.14,,,,
"Apr 09, 2009",49.83,,,,
"Apr 10, 2009",49.79,,,,
"Apr 13, 2009",49.72,,,,
"Apr 14, 2009",49.58,,,,
"Apr 15, 2009",49.575,,,,
"Apr 16, 2009",49.61,,,,
"Apr 17, 2009",49.79,,,,
"Apr 20, 2009",50.22,,,,
"Apr 21, 2009",50.31,,,,
"Apr 22, 2009",50.335,,,,
"Apr 23, 2009",49.905,,,,
"Apr 24, 2009",49.61,,,,
"Apr 27, 2009",50.13,,,,
"Apr 28, 2009",50.35,,,,
"Apr 29, 2009",49.89,,,,
"Apr 30, 2009",49.725,,,,
"Aug 03, 2009",47.325,,,,
"Aug 04, 2009",47.47,,,,
"Aug 05, 2009",47.435,,,,
"Aug 06, 2009",47.605,,,,
"Aug 07, 2009",47.69,,,,
"Aug 10, 2009",47.755,,,,
"Aug 11, 2009",47.895,,,,
"Aug 12, 2009",48.13,,,,
"Aug 13, 2009",48.02,,,,
"Aug 14, 2009",48.2,,,,
"Aug 17, 2009",48.82,,,,
"Aug 18, 2009",48.725,,,,
"Aug 19, 2009",48.615,,,,
"Aug 20, 2009",48.43,,,,
"Aug 21, 2009",48.42,,,,
"Aug 24, 2009",48.525,,,,
"Aug 25, 2009",48.7,,,,
"Aug 26, 2009",48.905,,,,
"Aug 27, 2009",48.79,,,,
"Aug 28, 2009",48.535,,,,
"Aug 31, 2009",48.69,,,,
"Dec 01, 2009",46.254,,,,
"Dec 02, 2009",46.225,,,,
"Dec 03, 2009",46.025,,,,
"Dec 04, 2009",46.175,,,,
"Dec 07, 2009",46.465,,,,
"Dec 08, 2009",46.625,,,,
"Dec 09, 2009",46.535,,,,
"Dec 10, 2009",46.525,,,,
"Dec 11, 2009",46.48,,,,
"Dec 14, 2009",46.6,,,,
"Dec 15, 2009",46.534,,,,
"Dec 16, 2009",46.585,,,,
"Dec 17, 2009",46.935,,,,
"Dec 18, 2009",46.725,,,,
"Dec 21, 2009",46.825,,,,
"Dec 22, 2009",46.825,,,,
"Dec 23, 2009",46.67,,,,
"Dec 24, 2009",46.73,,,,
"Dec 25, 2009",46.51,,,,
"Dec 28, 2009",46.475,,,,
"Dec 29, 2009",46.58,,,,
"Dec 30, 2009",46.525,,,,
"Dec 31, 2009",46.41,,,,
"Feb 02, 2009",48.68,,,,
"Feb 03, 2009",48.51,,,,
"Feb 04, 2009",48.715,,,,
"Feb 05, 2009",48.65,,,,
"Feb 06, 2009",48.63,,,,
"Feb 09, 2009",48.545,,,,
"Feb 10, 2009",48.8,,,,
"Feb 11, 2009",48.82,,,,
"Feb 12, 2009",48.735,,,,
"Feb 13, 2009",48.595,,,,
"Feb 16, 2009",48.82,,,,
"Feb 17, 2009",49.63,,,,
"Feb 18, 2009",50.01,,,,
"Feb 19, 2009",49.38,,,,
"Feb 20, 2009",49.545,,,,
"Feb 23, 2009",49.295,,,,
"Feb 24, 2009",49.72,,,,
"Feb 25, 2009",49.875,,,,
"Feb 26, 2009",50.345,,,,
"Feb 27, 2009",51.005,,,,
"Jan 01, 2009",48.75,,,,
"Jan 02, 2009",48.12,,,,
"Jan 05, 2009",48.41,,,,
"Jan 06, 2009",48.44,,,,
"Jan 07, 2009",48.735,,,,
"Jan 08, 2009",48.52,,,,
"Jan 09, 2009",48.07,,,,
"Jan 12, 2009",48.62,,,,
"Jan 13, 2009",48.925,,,,
"Jan 14, 2009",48.64,,,,
"Jan 15, 2009",48.895,,,,
"Jan 16, 2009",48.645,,,,
"Jan 19, 2009",48.525,,,,
"Jan 20, 2009",49.05,,,,
"Jan 21, 2009",49.05,,,,
"Jan 22, 2009",49.01,,,,
"Jan 23, 2009",49.075,,,,
"Jan 26, 2009",48.525,,,,
"Jan 27, 2009",48.7,,,,
"Jan 28, 2009",48.67,,,,
"Jan 29, 2009",48.77,,,,
"Jan 30, 2009",48.85,,,,
"Jul 01, 2009",47.775,,,,
"Jul 02, 2009",47.925,,,,
"Jul 03, 2009",47.815,,,,
"Jul 06, 2009",48.515,,,,
"Jul 07, 2009",48.45,,,,
"Jul 08, 2009",48.81,,,,
"Jul 09, 2009",48.58,,,,
"Jul 10, 2009",48.77,,,,
"Jul 13, 2009",48.93,,,,
"Jul 14, 2009",48.88,,,,
"Jul 15, 2009",48.575,,,,
"Jul 16, 2009",48.625,,,,
"Jul 17, 2009",48.57,,,,
"Jul 20, 2009",48.12,,,,
"Jul 21, 2009",48.225,,,,
"Jul 22, 2009",48.42,,,,
"Jul 23, 2009",48.22,,,,
"Jul 24, 2009",48.09,,,,
"Jul 27, 2009",48.175,,,,
"Jul 28, 2009",48.225,,,,
"Jul 29, 2009",48.275,,,,
"Jul 30, 2009",48.26,,,,
"Jul 31, 2009",47.825,,,,
"Jun 01, 2009",46.79,,,,
"Jun 02, 2009",46.81,,,,
"Jun 03, 2009",46.89,,,,
"Jun 04, 2009",47.105,,,,
"Jun 05, 2009",46.95,,,,
"Jun 08, 2009",47.525,,,,
"Jun 09, 2009",47.33,,,,
"Jun 10, 2009",47.225,,,,
"Jun 11, 2009",47.425,,,,
"Jun 12, 2009",47.45,,,,
"Jun 15, 2009",47.61,,,,
"Jun 16, 2009",47.675,,,,
"Jun 17, 2009",47.97,,,,
"Jun 18, 2009",48.06,,,,
"Jun 19, 2009",48.025,,,,
"Jun 22, 2009",48.545,,,,
"Jun 23, 2009",48.475,,,,
"Jun 24, 2009",48.365,,,,
"Jun 25, 2009",48.525,,,,
"Jun 26, 2009",48.035,,,,
"Jun 29, 2009",48.025,,,,
"Jun 30, 2009",47.75,,,,
"Mar 02, 2009",51.825,,,,
"Mar 03, 2009",51.97,,,,
"Mar 04, 2009",51.54,,,,
"Mar 05, 2009",51.605,,,,
"Mar 06, 2009",51.69,,,,
"Mar 09, 2009",51.815,,,,
"Mar 10, 2009",51.36,,,,
"Mar 11, 2009",50.99,,,,
"Mar 12, 2009",51.5,,,,
"Mar 13, 2009",51.55,,,,
"Mar 16, 2009",51.14,,,,
"Mar 17, 2009",51.26,,,,
"Mar 18, 2009",51.13,,,,
"Mar 19, 2009",50.26,,,,
"Mar 20, 2009",50.52,,,,
"Mar 23, 2009",50.31,,,,
"Mar 24, 2009",50.425,,,,
"Mar 25, 2009",50.53,,,,
"Mar 26, 2009",50.42,,,,
"Mar 27, 2009",50.525,,,,
"Mar 30, 2009",51.13,,,,
"Mar 31, 2009",50.57,,,,
"May 01, 2009",49.675,,,,
"May 04, 2009",49.69,,,,
"May 05, 2009",49.245,,,,
"May 06, 2009",49.435,,,,
"May 07, 2009",49.115,,,,
"May 08, 2009",49.155,,,,
"May 11, 2009",49.43,,,,
"May 12, 2009",49.275,,,,
"May 13, 2009",49.635,,,,
"May 14, 2009",49.62,,,,
"May 15, 2009",49.31,,,,
"May 18, 2009",47.59,,,,
"May 19, 2009",47.53,,,,
"May 20, 2009",47.435,,,,
"May 21, 2009",47.23,,,,
"May 22, 2009",46.83,,,,
"May 25, 2009",47.285,,,,
"May 26, 2009",47.475,,,,
"May 27, 2009",47.58,,,,
"May 28, 2009",47.525,,,,
"May 29, 2009",47.12,,,,
"Nov 02, 2009",46.825,,,,
"Nov 03, 2009",47.145,,,,
"Nov 04, 2009",46.91,,,,
"Nov 05, 2009",46.97,,,,
"Nov 06, 2009",46.825,,,,
"Nov 09, 2009",46.37,,,,
"Nov 10, 2009",46.325,,,,
"Nov 11, 2009",46.354,,,,
"Nov 12, 2009",46.62,,,,
"Nov 13, 2009",46.19,,,,
"Nov 16, 2009",46.005,,,,
"Nov 17, 2009",46.225,,,,
"Nov 18, 2009",46.215,,,,
"Nov 19, 2009",46.75,,,,
"Nov 20, 2009",46.575,,,,
"Nov 23, 2009",46.465,,,,
"Nov 24, 2009",46.47,,,,
"Nov 25, 2009",45.98,,,,
"Nov 26, 2009",46.675,,,,
"Nov 27, 2009",46.465,,,,
"Nov 30, 2009",46.535,,,,
"Oct 01, 2009",47.72,,,,
"Oct 02, 2009",47.63,,,,
"Oct 05, 2009",47.415,,,,
"Oct 06, 2009",46.765,,,,
"Oct 07, 2009",46.65,,,,
"Oct 08, 2009",46.225,,,,
"Oct 09, 2009",46.515,,,,
"Oct 12, 2009",46.345,,,,
"Oct 13, 2009",46.405,,,,
"Oct 14, 2009",46.004,,,,
"Oct 15, 2009",45.975,,,,
"Oct 16, 2009",46.225,,,,
"Oct 19, 2009",46.02,,,,
"Oct 20, 2009",46.265,,,,
"Oct 21, 2009",46.345,,,,
"Oct 22, 2009",46.565,,,,
"Oct 23, 2009",46.5,,,,
"Oct 26, 2009",46.575,,,,
"Oct 27, 2009",46.945,,,,
"Oct 28, 2009",47.175,,,,
"Oct 29, 2009",46.78,,,,
"Oct 30, 2009",46.925,,,,
"Sep 01, 2009",49.155,,,,
"Sep 02, 2009",48.975,,,,
"Sep 03, 2009",48.825,,,,
"Sep 04, 2009",48.775,,,,
"Sep 07, 2009",48.585,,,,
"Sep 08, 2009",48.325,,,,
"Sep 09, 2009",48.455,,,,
"Sep 10, 2009",48.415,,,,
"Sep 11, 2009",48.31,,,,
"Sep 14, 2009",48.68,,,,
"Sep 15, 2009",48.46,,,,
"Sep 16, 2009",48.145,,,,
"Sep 17, 2009",48.11,,,,
"Sep 18, 2009",48.01,,,,
"Sep 21, 2009",47.975,,,,
"Sep 22, 2009",47.925,,,,
"Sep 23, 2009",47.995,,,,
"Sep 24, 2009",47.895,,,,
"Sep 25, 2009",47.945,,,,
"Sep 28, 2009",47.754,,,,
"Sep 29, 2009",48.135,,,,
"Sep 30, 2009",47.735,,,,
"Apr 01, 2010",44.815,,,,
"Apr 02, 2010",44.765,,,,
"Apr 05, 2010",44.385,,,,
"Apr 06, 2010",44.425,,,,
"Apr 07, 2010",44.427,,,,
"Apr 08, 2010",44.365,,,,
"Apr 09, 2010",44.175,,,,
"Apr 12, 2010",44.485,,,,
"Apr 13, 2010",44.545,,,,
"Apr 14, 2010",44.215,,,,
"Apr 15, 2010",44.345,,,,
"Apr 16, 2010",44.275,,,,
"Apr 19, 2010",44.735,,,,
"Apr 20, 2010",44.515,,,,
"Apr 21, 2010",44.555,,,,
"Apr 22, 2010",44.535,,,,
"Apr 23, 2010",44.315,,,,
"Apr 26, 2010",44.395,,,,
"Apr 27, 2010",44.445,,,,
"Apr 28, 2010",44.645,,,,
"Apr 29, 2010",44.53,,,,
"Apr 30, 2010",44.275,,,,
"Aug 02, 2010",46.245,,,,
"Aug 03, 2010",46.165,,,,
"Aug 04, 2010",45.89,,,,
"Aug 05, 2010",46.085,,,,
"Aug 06, 2010",45.985,,,,
"Aug 09, 2010",46.125,,,,
"Aug 10, 2010",46.4,,,,
"Aug 11, 2010",46.705,,,,
"Aug 12, 2010",46.77,,,,
"Aug 13, 2010",46.625,,,,
"Aug 16, 2010",46.8,,,,
"Aug 17, 2010",46.645,,,,
"Aug 18, 2010",46.56,,,,
"Aug 19, 2010",46.513,,,,
"Aug 20, 2010",46.615,,,,
"Aug 23, 2010",46.645,,,,
"Aug 24, 2010",46.905,,,,
"Aug 25, 2010",46.905,,,,
"Aug 26, 2010",46.845,,,,
"Aug 27, 2010",46.81,,,,
"Aug 30, 2010",46.915,,,,
"Aug 31, 2010",47.065,,,,
"Dec 01, 2010",45.295,,,,
"Dec 02, 2010",45.15,,,,
"Dec 03, 2010",44.915,,,,
"Dec 06, 2010",44.825,,,,
"Dec 07, 2010",44.83,,,,
"Dec 08, 2010",45.02,,,,
"Dec 09, 2010",45.15,,,,
"Dec 10, 2010",44.98,,,,
"Dec 13, 2010",45.192,,,,
"Dec 14, 2010",44.93,,,,
"Dec 15, 2010",45.358,,,,
"Dec 16, 2010",45.455,,,,
"Dec 17, 2010",45.175,,,,
"Dec 20, 2010",45.355,,,,
"Dec 21, 2010",45.21,,,,
"Dec 22, 2010",45.03,,,,
"Dec 23, 2010",45.075,,,,
"Dec 24, 2010",45.03,,,,
"Dec 27, 2010",45.13,,,,
"Dec 28, 2010",44.975,,,,
"Dec 29, 2010",44.95,,,,
"Dec 30, 2010",44.83,,,,
"Dec 31, 2010",44.713,,,,
"Feb 01, 2010",46.14,,,,
"Feb 02, 2010",46.125,,,,
"Feb 03, 2010",45.925,,,,
"Feb 04, 2010",46.235,,,,
"Feb 05, 2010",46.645,,,,
"Feb 08, 2010",46.845,,,,
"Feb 09, 2010",46.405,,,,
"Feb 10, 2010",46.365,,,,
"Feb 11, 2010",46.355,,,,
"Feb 12, 2010",46.425,,,,
"Feb 15, 2010",46.355,,,,
"Feb 16, 2010",45.955,,,,
"Feb 17, 2010",46.175,,,,
"Feb 18, 2010",46.255,,,,
"Feb 19, 2010",46.17,,,,
"Feb 22, 2010",46.125,,,,
"Feb 23, 2010",46.275,,,,
"Feb 24, 2010",46.295,,,,
"Feb 25, 2010",46.385,,,,
"Feb 26, 2010",46.105,,,,
"Jan 01, 2010",46.615,,,,
"Jan 04, 2010",46.295,,,,
"Jan 05, 2010",46.205,,,,
"Jan 06, 2010",45.695,,,,
"Jan 07, 2010",45.65,,,,
"Jan 08, 2010",45.47,,,,
"Jan 11, 2010",45.26,,,,
"Jan 12, 2010",45.66,,,,
"Jan 13, 2010",45.495,,,,
"Jan 14, 2010",45.6,,,,
"Jan 15, 2010",45.79,,,,
"Jan 18, 2010",45.645,,,,
"Jan 19, 2010",45.76,,,,
"Jan 20, 2010",45.86,,,,
"Jan 21, 2010",46.23,,,,
"Jan 22, 2010",46.225,,,,
"Jan 25, 2010",46.075,,,,
"Jan 26, 2010",45.855,,,,
"Jan 27, 2010",46.19,,,,
"Jan 28, 2010",46.25,,,,
"Jan 29, 2010",46.125,,,,
"Jul 01, 2010",46.585,,,,
"Jul 02, 2010",46.585,,,,
"Jul 05, 2010",46.775,,,,
"Jul 06, 2010",46.77,,,,
"Jul 07, 2010",47.02,,,,
"Jul 08, 2010",46.857,,,,
"Jul 09, 2010",46.665,,,,
"Jul 12, 2010",46.685,,,,
"Jul 13, 2010",46.77,,,,
"Jul 14, 2010",46.705,,,,
"Jul 15, 2010",46.615,,,,
"Jul 16, 2010",46.725,,,,
"Jul 19, 2010",47.115,,,,
"Jul 20, 2010",47.275,,,,
"Jul 21, 2010",47.165,,,,
"Jul 22, 2010",47.125,,,,
"Jul 23, 2010",46.915,,,,
"Jul 26, 2010",47.055,,,,
"Jul 27, 2010",46.655,,,,
"Jul 28, 2010",46.76,,,,
"Jul 29, 2010",46.537,,,,
"Jul 30, 2010",46.405,,,,
"Jun 01, 2010",47.155,,,,
"Jun 02, 2010",46.985,,,,
"Jun 03, 2010",46.66,,,,
"Jun 04, 2010",46.885,,,,
"Jun 07, 2010",47.09,,,,
"Jun 08, 2010",46.855,,,,
"Jun 09, 2010",47.015,,,,
"Jun 10, 2010",46.775,,,,
"Jun 11, 2010",46.775,,,,
"Jun 14, 2010",46.495,,,,
"Jun 15, 2010",46.365,,,,
"Jun 16, 2010",46.395,,,,
"Jun 17, 2010",46.225,,,,
"Jun 18, 2010",46.035,,,,
"Jun 21, 2010",45.675,,,,
"Jun 22, 2010",46.045,,,,
"Jun 23, 2010",46.175,,,,
"Jun 24, 2010",46.495,,,,
"Jun 25, 2010",46.075,,,,
"Jun 28, 2010",46.205,,,,
"Jun 29, 2010",46.485,,,,
"Jun 30, 2010",46.445,,,,
"Mar 01, 2010",46.005,,,,
"Mar 02, 2010",45.704,,,,
"Mar 03, 2010",45.7,,,,
"Mar 04, 2010",45.795,,,,
"Mar 05, 2010",45.455,,,,
"Mar 08, 2010",45.535,,,,
"Mar 09, 2010",45.59,,,,
"Mar 10, 2010",45.42,,,,
"Mar 11, 2010",45.515,,,,
"Mar 12, 2010",45.465,,,,
"Mar 15, 2010",45.565,,,,
"Mar 16, 2010",45.52,,,,
"Mar 17, 2010",45.395,,,,
"Mar 18, 2010",45.475,,,,
"Mar 19, 2010",45.455,,,,
"Mar 22, 2010",45.495,,,,
"Mar 23, 2010",45.435,,,,
"Mar 24, 2010",45.432,,,,
"Mar 25, 2010",45.43,,,,
"Mar 26, 2010",45.135,,,,
"Mar 29, 2010",44.895,,,,
"Mar 30, 2010",45.025,,,,
"Mar 31, 2010",44.825,,,,
"May 03, 2010",44.52,,,,
"May 04, 2010",44.615,,,,
"May 05, 2010",44.825,,,,
"May 06, 2010",45.485,,,,
"May 07, 2010",45.565,,,,
"May 10, 2010",44.85,,,,
"May 11, 2010",45.095,,,,
"May 12, 2010",44.975,,,,
"May 13, 2010",45.075,,,,
"May 14, 2010",45.275,,,,
"May 17, 2010",45.515,,,,
"May 18, 2010",45.595,,,,
"May 19, 2010",46.365,,,,
"May 20, 2010",46.815,,,,
"May 21, 2010",46.925,,,,
"May 24, 2010",46.975,,,,
"May 25, 2010",47.515,,,,
"May 26, 2010",47.125,,,,
"May 27, 2010",46.745,,,,
"May 28, 2010",46.325,,,,
"May 31, 2010",46.365,,,,
"Nov 01, 2010",44.47,,,,
"Nov 02, 2010",44.37,,,,
"Nov 03, 2010",44.355,,,,
"Nov 04, 2010",44,,,,
"Nov 05, 2010",43.925,,,,
"Nov 08, 2010",44.35,,,,
"Nov 09, 2010",44.35,,,,
"Nov 10, 2010",44.3,,,,
"Nov 11, 2010",44.525,,,,
"Nov 12, 2010",44.785,,,,
"Nov 15, 2010",45.21,,,,
"Nov 16, 2010",45.32,,,,
"Nov 17, 2010",45.115,,,,
"Nov 18, 2010",45.26,,,,
"Nov 19, 2010",45.275,,,,
"Nov 22, 2010",45.465,,,,
"Nov 23, 2010",45.565,,,,
"Nov 24, 2010",45.715,,,,
"Nov 25, 2010",45.565,,,,
"Nov 26, 2010",45.825,,,,
"Nov 29, 2010",45.825,,,,
"Nov 30, 2010",45.8,,,,
"Oct 01, 2010",44.375,,,,
"Oct 04, 2010",44.58,,,,
"Oct 05, 2010",44.465,,,,
"Oct 06, 2010",44.225,,,,
"Oct 07, 2010",44.2,,,,
"Oct 08, 2010",44.415,,,,
"Oct 11, 2010",44.405,,,,
"Oct 12, 2010",44.515,,,,
"Oct 13, 2010",44.365,,,,
"Oct 14, 2010",44.105,,,,
"Oct 15, 2010",44.075,,,,
"Oct 18, 2010",44.265,,,,
"Oct 19, 2010",44.355,,,,
"Oct 20, 2010",44.255,,,,
"Oct 21, 2010",44.31,,,,
"Oct 22, 2010",44.515,,,,
"Oct 25, 2010",44.355,,,,
"Oct 26, 2010",44.44,,,,
"Oct 27, 2010",44.45,,,,
"Oct 28, 2010",44.39,,,,
"Oct 29, 2010",44.325,,,,
"Sep 01, 2010",46.675,,,,
"Sep 02, 2010",46.725,,,,
"Sep 03, 2010",46.485,,,,
"Sep 06, 2010",46.54,,,,
"Sep 07, 2010",46.835,,,,
"Sep 08, 2010",46.492,,,,
"Sep 09, 2010",46.36,,,,
"Sep 10, 2010",46.285,,,,
"Sep 13, 2010",46.31,,,,
"Sep 14, 2010",46.27,,,,
"Sep 15, 2010",46.2,,,,
"Sep 16, 2010",46.145,,,,
"Sep 17, 2010",45.855,,,,
"Sep 20, 2010",45.705,,,,
"Sep 21, 2010",45.665,,,,
"Sep 22, 2010",45.585,,,,
"Sep 23, 2010",45.475,,,,
"Sep 24, 2010",45.11,,,,
"Sep 27, 2010",45.01,,,,
"Sep 28, 2010",44.99,,,,
"Sep 29, 2010",44.715,,,,
"Sep 30, 2010",44.57,,,,
"Apr 01, 2011",44.395,,,,
"Apr 04, 2011",44.395,,,,
"Apr 05, 2011",44.325,,,,
"Apr 06, 2011",44.075,,,,
"Apr 07, 2011",44.205,,,,
"Apr 08, 2011",44.08,,,,
"Apr 11, 2011",44.38,,,,
"Apr 12, 2011",44.205,,,,
"Apr 13, 2011",44.525,,,,
"Apr 14, 2011",44.505,,,,
"Apr 15, 2011",44.275,,,,
"Apr 18, 2011",44.525,,,,
"Apr 19, 2011",44.385,,,,
"Apr 20, 2011",44.275,,,,
"Apr 21, 2011",44.38,,,,
"Apr 22, 2011",44.19,,,,
"Apr 25, 2011",44.455,,,,
"Apr 26, 2011",44.49,,,,
"Apr 27, 2011",44.335,,,,
"Apr 28, 2011",44.31,,,,
"Apr 29, 2011",44.255,,,,
"Aug 01, 2011",44.07,,,,
"Aug 02, 2011",44.24,,,,
"Aug 03, 2011",44.315,,,,
"Aug 04, 2011",44.545,,,,
"Aug 05, 2011",44.72,,,,
"Aug 08, 2011",44.97,,,,
"Aug 09, 2011",45.21,,,,
"Aug 10, 2011",45.255,,,,
"Aug 11, 2011",45.415,,,,
"Aug 12, 2011",45.4,,,,
"Aug 15, 2011",45.345,,,,
"Aug 16, 2011",45.385,,,,
"Aug 17, 2011",45.41,,,,
"Aug 18, 2011",45.745,,,,
"Aug 19, 2011",45.67,,,,
"Aug 22, 2011",45.57,,,,
"Aug 23, 2011",45.625,,,,
"Aug 24, 2011",45.995,,,,
"Aug 25, 2011",46.045,,,,
"Aug 26, 2011",46.16,,,,
"Aug 29, 2011",46.055,,,,
"Aug 30, 2011",46.09,,,,
"Aug 31, 2011",45.8,,,,
"Dec 01, 2011",51.37,,,,
"Dec 02, 2011",51.11,,,,
"Dec 05, 2011",51.26,,,,
"Dec 06, 2011",51.24,,,,
"Dec 07, 2011",51.63,,,,
"Dec 08, 2011",51.71,,,,
"Dec 09, 2011",51.875,,,,
"Dec 12, 2011",52.605,,,,
"Dec 13, 2011",53.1,,,,
"Dec 14, 2011",53.61,,,,
"Dec 15, 2011",53.52,,,,
"Dec 16, 2011",52.5,,,,
"Dec 19, 2011",52.7,,,,
"Dec 20, 2011",52.77,,,,
"Dec 21, 2011",52.4,,,,
"Dec 22, 2011",52.565,,,,
"Dec 23, 2011",52.79,,,,
"Dec 26, 2011",52.72,,,,
"Dec 27, 2011",52.92,,,,
"Dec 28, 2011",52.89,,,,
"Dec 29, 2011",53.005,,,,
"Dec 30, 2011",53.015,,,,
"Feb 01, 2011",45.45,,,,
"Feb 02, 2011",45.57,,,,
"Feb 03, 2011",45.565,,,,
"Feb 04, 2011",45.575,,,,
"Feb 07, 2011",45.325,,,,
"Feb 08, 2011",45.235,,,,
"Feb 09, 2011",45.52,,,,
"Feb 10, 2011",45.655,,,,
"Feb 11, 2011",45.615,,,,
"Feb 14, 2011",45.43,,,,
"Feb 15, 2011",45.505,,,,
"Feb 16, 2011",45.405,,,,
"Feb 17, 2011",45.265,,,,
"Feb 18, 2011",45.115,,,,
"Feb 21, 2011",44.945,,,,
"Feb 22, 2011",45.175,,,,
"Feb 23, 2011",45.08,,,,
"Feb 24, 2011",45.43,,,,
"Feb 25, 2011",45.275,,,,
"Feb 28, 2011",45.265,,,,
"Jan 03, 2011",44.625,,,,
"Jan 04, 2011",44.92,,,,
"Jan 05, 2011",45.325,,,,
"Jan 06, 2011",45.355,,,,
"Jan 07, 2011",45.355,,,,
"Jan 10, 2011",45.35,,,,
"Jan 11, 2011",45.155,,,,
"Jan 12, 2011",45.02,,,,
"Jan 13, 2011",45.135,,,,
"Jan 14, 2011",45.365,,,,
"Jan 17, 2011",45.465,,,,
"Jan 18, 2011",45.445,,,,
"Jan 19, 2011",45.33,,,,
"Jan 20, 2011",45.685,,,,
"Jan 21, 2011",45.63,,,,
"Jan 24, 2011",45.47,,,,
"Jan 25, 2011",45.71,,,,
"Jan 26, 2011",45.475,,,,
"Jan 27, 2011",45.51,,,,
"Jan 28, 2011",45.92,,,,
"Jan 31, 2011",45.825,,,,
"Jul 01, 2011",44.63,,,,
"Jul 04, 2011",44.43,,,,
"Jul 05, 2011",44.43,,,,
"Jul 06, 2011",44.48,,,,
"Jul 07, 2011",44.28,,,,
"Jul 08, 2011",44.38,,,,
"Jul 11, 2011",44.485,,,,
"Jul 12, 2011",44.705,,,,
"Jul 13, 2011",44.525,,,,
"Jul 14, 2011",44.505,,,,
"Jul 15, 2011",44.515,,,,
"Jul 18, 2011",44.57,,,,
"Jul 19, 2011",44.495,,,,
"Jul 20, 2011",44.45,,,,
"Jul 21, 2011",44.405,,,,
"Jul 22, 2011",44.35,,,,
"Jul 25, 2011",44.4,,,,
"Jul 26, 2011",44.18,,,,
"Jul 27, 2011",44.085,,,,
"Jul 28, 2011",44.08,,,,
"Jul 29, 2011",44.21,,,,
"Jun 01, 2011",44.845,,,,
"Jun 02, 2011",44.825,,,,
"Jun 03, 2011",44.83,,,,
"Jun 06, 2011",44.755,,,,
"Jun 07, 2011",44.675,,,,
"Jun 08, 2011",44.705,,,,
"Jun 09, 2011",44.735,,,,
"Jun 10, 2011",44.73,,,,
"Jun 13, 2011",44.865,,,,
"Jun 14, 2011",44.746,,,,
"Jun 15, 2011",44.77,,,,
